,full_text,favorite_count,retweet_count,created_at,user.followers_count,engagement,performance,twtlength
0,✨ https://t.co/KYGI6Afj7F,40177,3087,2019,62585118,43264,0.07,25
1,✨ https://t.co/iDaxejM0Pi,16912,1426,2019,62585118,18338,0.03,25
2,Date Night https://t.co/0OvjobOtiM,22752,1664,2019,62585118,24416,0.04,34
3,Diddy’s 50th Birthday ✨ https://t.co/0sZUuFyrUf,67927,3905,2019,62585118,71832,0.11,47
4,"Had so much fun on the @theellenshow’s 12 Days of Giveaways! We surprised the audience with gifts from @kkwbeauty @KKWFRAGRANCE courtesy of @ultabeauty, @skims and a last minute surprise from my husband @kanyewest! Tune in today at 3pm PST 🎁🎄 https://t.co/c0LaY88kHX",5237,240,2019,62585118,5477,0.01,266
5,Shop the new @skims Sleep Collection now at https://t.co/Qsy51Sl2Sd! I can’t wait for you to try my favorite pajamas. 💤 https://t.co/yYOJTVpZnj,5288,324,2019,62585118,5612,0.01,143
6,Our season finale of Keeping Up With the Kardashians airs tonight on E! This dinner where we all dress up and act like each other is legendary! You don’t want to miss it! https://t.co/dTCx4R1LXw,66428,3231,2019,62585118,69659,0.11,194
7,"Text KKWB to 72716 to receive  @kkwbeauty text updates about restocks, promotions, new launches and more! https://t.co/mbTZpQW5QG",2193,127,2019,62585118,2320,0.0,129
8,The @KKWFRAGRANCE Crystal Pear &amp; Peony fragrance is now available exclusively in-store and online at @ultabeauty! I love this spirited oriental scent - and it makes a great holiday gift! 🍐 https://t.co/W7KmIQiEbG,3370,181,2019,62585118,3551,0.01,216
9,Don’t miss the Keeping Up with Kardashians season finale tonight! 9/8c on E! @KUWTK https://t.co/lpV0r6PzzS,3985,257,2019,62585118,4242,0.01,107
10,✨ https://t.co/GfOnfzEU0T,98639,6422,2019,62585118,105061,0.17,25
11,Diddy’s 50th https://t.co/nSzBgaR7fx,301687,22278,2019,62585118,323965,0.52,36
12,Tonight ✨ https://t.co/Hj2o6dqKEL,21031,1120,2019,62585118,22151,0.04,33
13,✨ https://t.co/oIcZj7iXzH,58305,3654,2019,62585118,61959,0.1,25
14,Not a drop of body make up on my cream Vivienne Westwood gown THANK GOD! https://t.co/137eCkwyZK,9488,375,2019,62585118,9863,0.02,96
15,Feeling glam tonight https://t.co/8Zt4aL61X0,107032,7935,2019,62585118,114967,0.18,44
16,The West Family Christmas Card 2019 https://t.co/0rjGXxiWD1,656307,88663,2019,62585118,744970,1.19,59
17,"The @skims Cozy Collection is restocking just in time for the Holidays! It sold out quickly last time, so join the waitlist at https://t.co/Qsy51S3rtD to get first access! The restock will be available 12.16 at 9AM PST https://t.co/iWnFMmq5xf",3816,215,2019,62585118,4031,0.01,242
18,My girls!!!!! Everyone please watch this! They have been working so hard and deserve all of this shine!!! ✨🙏🏼✨ everyone go check out these warriors!!!! https://t.co/NjqCAw89uY,2835,241,2019,62585118,3076,0.0,175
19,Yes!!! https://t.co/rHf2K4E1TN,1290,63,2019,62585118,1353,0.0,30
20,✨🙏🏼✨ https://t.co/rjRCGGm1m8,2312,160,2019,62585118,2472,0.0,28
21,"Everyone has a story to tell. This Holiday Season, we’re giving our platform over to women whose stories inspire us and supporting the causes that inspire them.

https://t.co/7gOEFpwWyG",2243,176,2019,62585118,2419,0.0,187
22,"I’m so excited for another @skims launch... the Sleep Collection!! The jersey fabric is comfortable &amp; breathable, I’m always sleeping in these now. 😴 See the full collection and join the waitlist at https://t.co/Qsy51S3rtD to be the first to shop! Available on 12.16 at 9am PST. https://t.co/Nf6qc4A0vc",3537,200,2019,62585118,3737,0.01,306
23,"Smart video calling from @PortalFacebook means @Jlo can help me study for law school from the other side of the country, even if she has some distractions on her end... looking at you @Arod! #FeelThere #PortalPartner https://t.co/W52DSoUXyY https://t.co/meSjpymkoX",5718,438,2019,62585118,6156,0.01,264
24,Stormi loves my Psalmy so much! https://t.co/TOgLJkLnht,217896,9962,2019,62585118,227858,0.36,55
25,So happy you like it ✨ https://t.co/nclRvUJUYh,2328,78,2019,62585118,2406,0.0,46
26,The @skims Waist Trainer is restocked now! Shop at https://t.co/Qsy51S3rtD before it sells out. https://t.co/MgMthbAKhG,2898,153,2019,62585118,3051,0.0,119
27,I’m happy David Sheppard can go home and make the most of the opportunity for a 2nd chance!!! 🙏🏼 https://t.co/eD6XuD9e4v,12331,668,2019,62585118,12999,0.02,120
28,Remember I spoke about David Sheppard a few days ago??? Well he’s finally home after more than 30 years! I can’t wait to share his journey with you all on my documentary coming in 2020 on @oxygen,6757,351,2019,62585118,7108,0.01,195
29,"Exactly what Brandon said!!!! NO ONE from I’m A Celeb even reached out and asked for letters, appearances or anything from any Kardashians or Jenners. https://t.co/dlzoodwDiz",53238,2948,2019,62585118,56186,0.09,174
30,"The @SKIMS Waist Trainer restock is coming tomorrow, 12.11 at 9AM PST. Join the waitlist now at https://t.co/Qsy51S3rtD to be the first to shop! https://t.co/WbPfxz1DJN",3952,214,2019,62585118,4166,0.01,168
31,The @kkwbeauty Glitz &amp; Glam Collection — Gold Sparkle is one of my all-time favorite glosses! Shop it now at https://t.co/PoBZ3bhjs8 https://t.co/vrkfURCIae,2710,153,2019,62585118,2863,0.0,160
32,"Make sure to stay tuned to @SKIMS for the restock date. We will have some new news for you this week. 

Xo Kim",2038,97,2019,62585118,2135,0.0,112
33,I highly recommend joining the waitlist at https://t.co/8MYenT97Ii to receive early access to shop the collection before the widely publicized launch time to give yourself the best chance at purchasing before the specific items that you want sell out.,1059,71,2019,62585118,1130,0.0,251
34,I understand many of you weren’t able to get the @SKIMS Cozy Collection before it sold out within minutes today. We’re working very hard to restock the entire Cozy collection so everyone can have it before the Holidays and will give you another chance to buy soon.,4998,169,2019,62585118,5167,0.01,264
35,Make sure if you have joined our @skims wait list you go to https://t.co/qc7FuvGMzo because you can buy the cozy collection now even though it’s not live yet! Our wait list costumers get early access to all drops,1336,90,2019,62585118,1426,0.0,212
36,🙋🏻‍♀️ https://t.co/xsc0R7DDdh,2236,81,2019,62585118,2317,0.0,29
37,That’s basically what this episode is all about!!! 🤦🏻‍♀️🤷🏻‍♀️ https://t.co/eHiPwWH3Lh,4463,153,2019,62585118,4616,0.01,85
38,SAME https://t.co/CE0fHs5doW,1648,69,2019,62585118,1717,0.0,28
39,Watch a brand new Keeping Up tonight at 9/8c on E! #KUWTK https://t.co/4YxFstN9sh,4697,295,2019,62585118,4992,0.01,81
40,✨🙏🏼 https://t.co/EUhYwrYZvg,2510,192,2019,62585118,2702,0.0,27
41,Chicago in Tokyo https://t.co/9EMPTSkL4h,190749,10219,2019,62585118,200968,0.32,40
42,2 days until the @skims Cozy Collection! Join the waitlist now at https://t.co/Qsy51Sl2Sd https://t.co/k3IwYpiBiy,5544,246,2019,62585118,5790,0.01,113
43,It’s imperative that the judge corrects this wrong on Monday so he can regain the freedom he so rightfully deserves,3175,185,2019,62585118,3360,0.01,115
44,"David Sheppard should have been reunited with his family, but he remains in custody and must appear in court on Monday in Delaware County",2860,247,2019,62585118,3107,0.0,137
45,This is sheer abuse of prosecutorial authority on the part of the district attorney’s office and a shameful waste of public resources,5707,335,2019,62585118,6042,0.01,133
46,This morning after serving 25yrs David Sheppard was due to be released - instead he remains in custody over a 30yr old shoplifting case,5812,459,2019,62585118,6271,0.01,135
47,https://t.co/hq6VQv2357,1029,157,2019,62585118,1186,0.0,23
48,"I’m so excited to announce my holiday exclusive fragrance ULTA Crystal Pear &amp; Peony. The scent is sweet &amp; has notes of winter vanilla crème, golden amber crystal, sparkling peony blossoms &amp; sugar-coated bergamot. The fragrance is $35 and now available online only at @ultabeauty. https://t.co/h4bHOS4M4N",2419,132,2019,62585118,2551,0.0,315
49,Only a few hours until the @kkwbeauty  Glitz &amp; Glam collection launches! Can’t wait for you to try the party-perfect essentials just in time for the holidays ✨ Shop it at 12PM PST at https://t.co/PoBZ3byUQI https://t.co/kMoyXY3deO,1909,119,2019,62585118,2028,0.0,234
50,It doesn’t get much sweeter than this https://t.co/0X8y7yMzuI,280984,30048,2019,62585118,311032,0.5,61
51,I’m so obsessed with this lip! We used the 90’s vogue liner &amp; matte lipstick. I wanted a glossy look so we used Black Cherry gloss on my lips &amp; then put a touch of it on my lids over the Glitz &amp; Glam palette shadows! It all drops tomorrow at NOON PST https://t.co/aIjp1MBlpZ https://t.co/PufzWNQjkh,4546,212,2019,62585118,4758,0.01,310
52,Here’s another closer look at the four colors of the new @skims Cozy Collection! Shop it 12.09 at 9AM PST at https://t.co/Qsy51S3rtD https://t.co/LfsFhmnEkI,2695,175,2019,62585118,2870,0.0,156
53,So obsessed with the new @skims Cozy Collection launching 12.09! Here’s a closer look! https://t.co/D65UgBKMOt,12957,715,2019,62585118,13672,0.02,110
54,These and the basketball shoes are my faveeeeee https://t.co/5lZ37OUIMN,5349,326,2019,62585118,5675,0.01,71
55,12 Days of Christmas @kkwbeauty — Day 3: Buy One Get One FREE Lip Liners (exclusions apply) No code needed. Ends tonight at 11:59PM PST on https://t.co/PoBZ3bhjs8 and get free shipping on orders over $50! https://t.co/3iTZQspwGx,1070,69,2019,62585118,1139,0.0,228
56,"I have no words to describe how much I love your smile and those curls of yours Saint! You bring so much joy into my soul. You’re so kind, loving, and just so thoughtful and sweet! Happy 4th Birthday my sweet sweet Sainty https://t.co/hU7dLbDv7J",167287,9027,2019,62585118,176314,0.28,245
57,🙌🏼 https://t.co/29mQfEod9e,19896,1537,2019,62585118,21433,0.03,26
58,"I’m wearing @kkwbeauty Icicle, Clove &amp; Moonlight Glow from the Glitz &amp; Glam Eyeshadow Palette and 90's Moment Matte Lipstick. Shop this iconic look on Friday, 12.06 at 12PM on https://t.co/PoBZ3bhjs8 #KKWBEAUTY https://t.co/ei0jbuBaT5",1261,68,2019,62585118,1329,0.0,242
59,The most comfortable pajamas and loungewear in the world!! I can’t wait for you guys to get the new @skims Cozy Collection launching 12.09 at 9AM PST! Join the waitlist now at https://t.co/Qsy51S3rtD to be the first to shop. https://t.co/X4oqBLWPqj,8445,425,2019,62585118,8870,0.01,248
60,"OMG I’ve been dying to tell you about the new @skims Cozy Collection - pajamas &amp; loungewear pieces that I have been living in at home - I even sleep in this robe! Get it on Monday, 12.09 at 9AM PST at https://t.co/Qsy51S3rtD! The coziest holiday gift for yourself and loved ones! https://t.co/pJnVKMrJBZ",12322,819,2019,62585118,13141,0.02,307
61,🤪🤓 https://t.co/s74v1abxVk,131863,4935,2019,62585118,136798,0.22,26
62,"Introducing the @kkwbeauty Glitz &amp; Glam collection. The new collection features a 6-pan eyeshadow palette, three glosses, a matte lipstick set with 3 new colors and a new lip liner color. Shop on 12.06 at 12PM PST on https://t.co/PoBZ3bhjs8 https://t.co/sVDkITM4m2",2104,116,2019,62585118,2220,0.0,268
63,"Introducing the new limited-edition @kkwbeauty Skin Perfecting Body Shimmer in Rose Gold from our new Glitz and Glam collection. Shop on Friday, 12.06 at 12PM PST on https://t.co/PoBZ3bhjs8. #KKWBEAUTY https://t.co/2YRxZdK0xX",3435,210,2019,62585118,3645,0.01,225
64,"After last night’s episode, we received an outpouring of interest in the clean up of the Santa Susana Field Lab. The moms fighting to protect their kids need your help: click to send a message to @NASA demanding a FULL cleanup: https://t.co/SUiSMv3T8t",1805,203,2019,62585118,2008,0.0,251
65,"On this week's episode we met with Melissa Bumstead, who is fighting to clean up a toxic site which she believes gave her daughter cancer. She's one of several parents who need your help pressuring @NASA to clean up the site: https://t.co/SUiSMv3T8t",1473,157,2019,62585118,1630,0.0,249
66,NASA is attempting to break out of its cleanup agreement and leave most of its contamination not cleaned up. The public can weigh in on their plan by sending in comments to NASA by December 9.,19523,2502,2019,62585118,22025,0.04,192
67,"The timing of our Keeping Up With The Kardashians episode last night talking about Santa Susana is synergistic.
NASA has agreed legally to pay for the clean up knowing this was their test sight where they would test rockets but is now trying to back out",5393,332,2019,62585118,5725,0.01,254
68,I have that rock from Gracie in my kitchen #KUWTK,1488,73,2019,62585118,1561,0.0,49
69,The Santa Susana Field Lab stories are so heart breaking 💔 To this day NOTHING has been done to start this clean up!,2348,159,2019,62585118,2507,0.0,116
70,Awww thank you! https://t.co/RudY3pBBw8,1687,62,2019,62585118,1749,0.0,39
71,I’m so sorry to hear about your loss. We have done research and it is a huge toxic problem! Something has to be done to fix this. It’s tearing so many families apart. 💔 https://t.co/T6SSz90OD1,1209,82,2019,62585118,1291,0.0,192
72,Beyond!!! When you aren’t ready or expecting it https://t.co/DoXOP4eLvi,1026,48,2019,62585118,1074,0.0,71
73,Three big dogs is a lot!!!! #KUWTK,1125,60,2019,62585118,1185,0.0,34
74,Senator Stern is the best!!! He’s really doing what he can and believes in the Santa Susan’s Field Lab Clean Up,958,54,2019,62585118,1012,0.0,111
75,Oh yes!!!! Just kidding I’m not that evil. This was fully moms idea so I was helping out https://t.co/byUQSG7pRg,1097,57,2019,62585118,1154,0.0,112
76,💕 https://t.co/U0cuzrZ3pz,768,36,2019,62585118,804,0.0,25
77,The Santa Susana Field Lab story is so sad. @kourtneykardash and I have been meeting with these cancer survivor moms and it’s heart breaking. Hearing their stories how 54 kids have the same kind of cancer right near the lab.,993,87,2019,62585118,1080,0.0,224
78,Yes you can hear my voice https://t.co/K5mswNbYzX,875,34,2019,62585118,909,0.0,49
79,There are so many amazing pics that came out of the @CRFASHIONBOOK shoot that’s on #KUWTK right now,521,38,2019,62585118,559,0.0,99
80,Those are my favorite pajamas. I wear them every day and I need an alternative. #KUWTK,881,53,2019,62585118,934,0.0,86
81,The Dictionary Game!!!,2466,112,2019,62585118,2578,0.0,22
82,Live twitter chat tonight anyone?! New episode of #KUWTK starts now on E!,1017,75,2019,62585118,1092,0.0,73
83,New Keeping Up tonight! 9/8c on E! #KUWTK https://t.co/lgFlFlE0Lh,3080,196,2019,62585118,3276,0.01,65
84,New Keeping Up tonight! Watch with us at 9/8c on E! #KUWTK https://t.co/mSbPKwD29c,53724,5295,2019,62585118,59019,0.09,82
85,There’s a film called The Last Defense with Viola Davis I saw and have seen so many people fight for him but we need some help! Please got to https://t.co/2vsgNFVQ3M and sign his clemency petition!!!,1152,258,2019,62585118,1410,0.0,199
86,"I have been following the case of Julius Jones for little while now. Julius Jones is on death row in Oklahoma, despite maintaining his innocence and compelling evidence that he was wrongfully convicted. His case has also been strained with so much racial discrimination.",13504,1101,2019,62585118,14605,0.02,270
87,"Have you shopped the @kkwbeauty #BlackFriday sale yet? Get 30% off site wide while supplies last, no promo code needed! (Exclusions apply)  Ends 12.02 at 11:59PM PST on https://t.co/PoBZ3bhjs8 https://t.co/hPzaKJtGx9",2211,114,2019,62585118,2325,0.0,216
88,"KYLIE JENNER by KKW Fragrance Red Lips. Shop for 20% off for our #BlackFriday sale, no code needed (exclusions apply) while supplies last! Ends 12.02 at 11:59PM PST on https://t.co/tbQezJs782 #KKWFRAGRANCE https://t.co/hIKSpBf6A2",1446,88,2019,62585118,1534,0.0,229
89,"✨ BLACK FRIDAY SALE ✨Shop @kkwbeauty now and get 30% off site wide while supplies last. Get FREE shipping on orders over $50. Discount applied on site, no promo code needed. Sale ends 12.02 at 11:59PM PST on https://t.co/PoBZ3bhjs8 #KKWBEAUTY https://t.co/ZinTEBFcl3",1079,83,2019,62585118,1162,0.0,266
90,Shop the KKW Fragrance Diamonds Trio Gift Set for only $45 + 20-30% off site wide (exclusions apply) while supplies last for our #BlackFriday sale now on https://t.co/tbQezJs782 #KKWFRAGRANCE https://t.co/Pfc8XLX7L6,962,80,2019,62585118,1042,0.0,215
91,The @skims Black Friday Event is happening now! Save on my essential underwire bras and panties exclusively at https://t.co/Qsy51S3rtD. Shop now while supplies last. https://t.co/MvdagXn2c6,1071,82,2019,62585118,1153,0.0,189
92,So thankful for all of my babies https://t.co/Hu00Y8OWqA,186337,10451,2019,62585118,196788,0.31,56
93,So thankful for my babies https://t.co/pId1LSXTnd,75552,3072,2019,62585118,78624,0.13,49
94,Closed On Sunday’s                       https://t.co/qFUYvxrYGb,2786,373,2019,62585118,3159,0.01,64
95,Everyone please read his story below and if you can donate I’m sure he would be so grateful 🙏🏼 https://t.co/zZ9SsGABRM,22055,4363,2019,62585118,26418,0.04,118
96,I use it every day! #ConcealBakeBrighten https://t.co/eJJFvxk1EX,2174,68,2019,62585118,2242,0.0,64
97,My @KKWFRAGRANCE #BlackFriday sale starts this Thursday at 12PM PST! Shop all of my favorite fragrances for up to 30% off sitewide! #KKWFRAGRANCE ✨ https://t.co/66RwfZlmn6,4060,225,2019,62585118,4285,0.01,171
98,Happy Thanksgiving from all of us at Kim Kardashian Hollywood @KKHOfficial We hope you have fun playing the game this holiday season 🍁🦃🍽.  https://t.co/YqSNsLCmSS https://t.co/J1uJwb8hjj,2829,166,2019,62585118,2995,0.0,186
99,My @kkwbeauty #BlackFriday sale starts this Thursday at 12PM PST! Shop all of my favorite essentials for 30% off sitewide! #KKWBEAUTY ✨ https://t.co/xVaHFMbghV,1614,79,2019,62585118,1693,0.0,159
100,My bestie @jlo and I are always on the move. But @PortalFacebook smart video calling always keeps up with us...and @arod too. 💗💚#FeelThere #PortalPartner https://t.co/Bf6EE0UNQD https://t.co/pcGI50wFF7,11452,817,2019,62585118,12269,0.02,201
101,"Tonight, I'll be eating..... Making this Uber Eats ad for Australia was so much fun! The netball outfit is a vibe. #noice #ad @ubereats_aus https://t.co/SgT7MQD2aW",15425,1169,2019,62585118,16594,0.03,163
102,!!!!!! https://t.co/W62mERXCFu,6207,190,2019,62585118,6397,0.01,30
103,♥️♥️♥️ https://t.co/3jvYZ9L4vF,2567,84,2019,62585118,2651,0.0,30
104,Oh yes she is!!! ✨💕💎 https://t.co/KdzYdbd7Hx,47411,1964,2019,62585118,49375,0.08,44
105,Yesssss!!! https://t.co/g4ch4vYREm,2894,99,2019,62585118,2993,0.0,34
106,"Introducing the brand new KKW Fragrance Diamonds Trio, a Gift Set with three travel sized 10mL bottles for only $45 — the perfect stocking stuffer and great for a refresh on-the-go. Shop the set Thursday, 11.28 at 12PM PST on https://t.co/tbQezJs782 #KKWDIAMONDS https://t.co/l6skP4iK8a",1576,121,2019,62585118,1697,0.0,286
107,"Introducing the brand new KKW Fragrance Diamonds Trio, a Gift Set with three travel sized 10mL bottles for only $45 — the perfect stocking stuffer and great for a refresh on-the-go. Shop the set Thursday, 11.28 at 12PM PST on https://t.co/tbQezJs782 #KKWDIAMONDS https://t.co/RvxB6M6qAp",1361,90,2019,62585118,1451,0.0,286
108,"New York Magazine
@nymag 
Photographer: @ruvenafanador
Writer: @jonathanvanmeter
Makeup: @makeupbymario
Hair: @michaelsilvahair
Styling: @LUXURYLAW https://t.co/RDhWqFhscq",2449,191,2019,62585118,2640,0.0,177
109,🤣🤣🤣 https://t.co/tks49fGrts,12112,432,2019,62585118,12544,0.02,27
110,This is how you eat M&amp;M’s! Microwave them for 30 seconds then enjoy the melted magic! https://t.co/hkaK6vaaaN,163434,15338,2019,62585118,178772,0.29,113
111,!!!!! https://t.co/RCHL6UzHU6,4150,236,2019,62585118,4386,0.01,29
112,Yessss https://t.co/PcNYkVFTH1,864,45,2019,62585118,909,0.0,30
113,Trust me it is worth it!  Please tell me if you like it https://t.co/5bH9m8axuG,1503,55,2019,62585118,1558,0.0,79
114,Go to my IG stories and see my melted M &amp; M’s.,5140,276,2019,62585118,5416,0.01,50
115,Ok we will find you and make sure we get it! https://t.co/uglfA2oDrC,7198,200,2019,62585118,7398,0.01,68
116,Body Tape??? https://t.co/4uLboM6nnG,6327,143,2019,62585118,6470,0.01,36
117,We will find you tonight! This is so incredible ✨ https://t.co/SMWdLvz2bC,11594,537,2019,62585118,12131,0.02,73
118,"You know what they say: Diamonds by @KKWFRAGRANCE is a girl's best friend 😉💎 so excited to announce that our 3 sparkling scents, &amp; 3 luxe diamond bottles are now available at @ultabeauty store now! Shop them for $40 in Ulta Beauty! #ultabeauty https://t.co/lsTw8qzLHP",4686,216,2019,62585118,4902,0.01,271
119,"I’m excited that the @kkwfragrance Diamonds by @kourtneykardash, @khloekardashian and myself are officially at @ultabeauty stores! ✨ https://t.co/M0DxKvnIpp",2184,133,2019,62585118,2317,0.0,156
120,Put them on a plate then in the microwave for 30 seconds and it will change your life! Melted on the inside and crunch on the outside https://t.co/B0hOQHzfQe,218713,17963,2019,62585118,236676,0.38,157
121,The #KKWxMario: The Artist &amp; Muse collection is available on https://t.co/PoBZ3bhjs8 @kkwbeauty ✨ https://t.co/rzoMWP7HZs,4586,221,2019,62585118,4807,0.01,125
122,"Sabey wears The Artist &amp; I Need More Light from the #KKWxMario: The Artist &amp; Muse Eyeshadow Palette and Proud of You gloss, all available now on https://t.co/PoBZ3bhjs8 https://t.co/1RKJ59uQ3I",1809,92,2019,62585118,1901,0.0,200
123,I literally recorded this and set this as my alarm a few weeks ago! https://t.co/HNYmv8KJ9m,137503,7067,2019,62585118,144570,0.23,91
124,Such a beautiful look using the new collab with @MakeupByMario available now at https://t.co/aIjp1MBlpZ https://t.co/yvXORWayhn,2443,129,2019,62585118,2572,0.0,127
125,Today I’m wearing my new collection that I collaborated with @MakeupByMario on! Get the #KKWxMario: The Artist &amp; Muse collection now at https://t.co/5re4XdoRSp @kkwbeauty https://t.co/JeTpK3sme1,3478,227,2019,62585118,3705,0.01,198
126,Reposting this tweet of mine from 2010 on the anniversary of MBDTF ✨ https://t.co/aJ9wuVwKfw,13567,1574,2019,62585118,15141,0.02,92
127,I have two already! My VP of brand development is 100% Armenian!!! 🇦🇲 https://t.co/mfayLFS827,3365,153,2019,62585118,3518,0.01,93
128,We really love naming shades but it’s also so hard to make sure they are unique #KKWXMARIO https://t.co/j5VnPBuIku,750,34,2019,62585118,784,0.0,114
129,No this collection is only available at https://t.co/aIjp1MBlpZ https://t.co/ZvVjjbqmHp,551,36,2019,62585118,587,0.0,87
130,No it’s not. When we sell out. That’s it! https://t.co/I7OumKuFmO,896,41,2019,62585118,937,0.0,65
131,♥️ https://t.co/LZW1PmgbgJ,1096,47,2019,62585118,1143,0.0,26
132,"The blush. I always wear blush even if you don’t wear lots of make up, a little blush makes you feel alive https://t.co/CwAJl8EJyA",1654,85,2019,62585118,1739,0.0,130
133,He really loves my matte formulas bc they aren’t drying. And he knew he wanted a matte. We love a good peach tone too #KKWXMARIO https://t.co/mDXkqrlzfg,706,26,2019,62585118,732,0.0,152
134,Honestly all of the lip products are perfection but then this palette is so perfect for fall. So I can’t decide #KKWXMARIO https://t.co/8lDYnezou2,496,29,2019,62585118,525,0.0,146
135,I really trust him completely so we didn’t disagree with anything here #KKWXMARIO https://t.co/SOfETpwBDu,479,25,2019,62585118,504,0.0,105
136,I love seeing all of the content and doing shoots with him #KKWXMARIO https://t.co/99seBzWkGB,488,28,2019,62585118,516,0.0,93
137,We love working together that we wanted to do it again. #KKWXMARIO https://t.co/gk5LcpZg4S,475,26,2019,62585118,501,0.0,90
138,When it comes to a collab with @MakeupByMario he’s such a perfectionist and just THE BEST at picking formulas and colors that I left him take over. So maybe just the time it takes to create something that’s from his heart https://t.co/HmqYIIzMKg,476,29,2019,62585118,505,0.0,245
139,It is a must! It’s what Mario calls our deserted island collection https://t.co/g6Jz1luRCc,576,34,2019,62585118,610,0.0,90
140,Hey guys! I’m in the glam chair using my new collab with @MakeupByMario so thought I would love to chat with you guys about the collection! Any questions??? #KKWXMARIO,1330,62,2019,62585118,1392,0.0,167
141,😂😂😂 https://t.co/VYJYvdCpiD,60651,1597,2019,62585118,62248,0.1,27
142,Can’t wait for you to try! https://t.co/3aRTz5NNxC,671,31,2019,62585118,702,0.0,50
143,Hope you love it! https://t.co/2kglfFyYmj,714,34,2019,62585118,748,0.0,41
144,Watch my @voguemagazine “Life in Looks” video. I’m going through some of my most iconic and most regrettable looks! https://t.co/6be3OKKIpg,1226,115,2019,62585118,1341,0.0,139
145,This collection is totally little pieces of @makeupbymario and I. ✨KKW x MARIO: The Artist &amp; Muse Collection available now https://t.co/aIjp1MBlpZ https://t.co/vd2T2sIcUd,1520,109,2019,62585118,1629,0.0,174
146,This eye shadow color “Mario’s Muse” is one of my favorites and back in the day when I was obsessed with matching my shadow to my hair clips and outfits I loved a beautiful shimmer cranberry color like this! Be sure and shop the collection now at https://t.co/aIjp1MBlpZ https://t.co/snuij9dwpd,2219,118,2019,62585118,2337,0.0,294
147,The KKW X MARIO: The Artist and Muse Collection is now live on https://t.co/PoBZ3bhjs8 I love this look @makeupbymario did using the entire collection! https://t.co/TX93M88hwW,2525,176,2019,62585118,2701,0.0,175
148,My @kkwbeauty collaboration with @makeupbymario #KKWxMario: The Artist &amp; Muse collection is available to shop NOW at https://t.co/PoBZ3bhjs8 https://t.co/Jg4m4xINbY,867,68,2019,62585118,935,0.0,168
149,Swatches make me so happy! This palette is so delish! So neutral but warm can do some major looks too! Can’t wait to see what looks you create with this palette and post them! Just an hour and a half until launch time! KKW X MARIO: The Artist and Muse Collection https://t.co/EKSwMVYsaX,1831,97,2019,62585118,1928,0.0,286
150,Glam possibilities are endless with the new #KKWxMario: THE ARTIST &amp; MUSE collection. Get it today at 12PM PST! https://t.co/uSmcD153qK,6534,302,2019,62585118,6836,0.01,139
151,I am so proud of this collection! It was so important to @MakeupByMario to have our desert island collection. A collection that if we were stranded on a deserted island &amp; could only grab one forever this would be it! I truly can’t wait for you guys to get this! https://t.co/9TaenWZjzM,10951,409,2019,62585118,11360,0.02,289
152,So excited for the KKW x Mario: The Artist &amp; Muse collection launching *tomorrow* at 12PM PST! https://t.co/AYgc1pvzMS,6594,282,2019,62585118,6876,0.01,122
153,💕💎 https://t.co/Z4ZWOp3BYu,2095,98,2019,62585118,2193,0.0,26
154,How good would this @versace dress have been if it fit 😭 https://t.co/7rKjSkbCdp,68057,2793,2019,62585118,70850,0.11,80
155,"Hey Australia, @kkwfragrance is available now exclusively at @myer. Hope you love
them all as much as I do. You can buy in store or online at https://t.co/wHVTcO3hT5. #KKWMyer https://t.co/SE6ZRiGMXS",3181,170,2019,62585118,3351,0.01,200
156,🖤 https://t.co/T43snvcZiy,12376,658,2019,62585118,13034,0.02,25
157,#KKWxMario: The Artist &amp; Muse launches tomorrow at 12PM PST on https://t.co/PoBZ3bhjs8 https://t.co/2XgsQWlO17,2283,134,2019,62585118,2417,0.0,114
158,"Best Friends!

📷 @mariotestino https://t.co/BAIBkcBazc",92454,4790,2019,62585118,97244,0.16,56
159,My goal is to make @skims as accessible as possible for everyone very soon &amp; I truly appreciate everyone’s patience and continued support.,5364,180,2019,62585118,5544,0.01,142
160,"If your desired @skims item is sold out, pls sign up for our waitlist for that item which helps us determine the quantities that we need to produce to meet the demand.",1911,86,2019,62585118,1997,0.0,167
161,Please know that our teams are doing everything possible to produce more to meet the high demand. We make our own fabric exclusive only to @skims products and the team is working tirelessly to continue to produce these high quality items at our prices.,1866,79,2019,62585118,1945,0.0,252
162,I understand some of you were unable to purchase @skims today before your wish list items sold out and I can only imagine how frustrating it is to not be able to get your hands on our products before they are gone.,3442,95,2019,62585118,3537,0.01,214
163,"Wow, I can’t believe how fast so many @skims items sold out this am! We still have some inventory including our core control brief, open bust slip dress &amp; bodysuit, long skirt slip, sculpting short mid thigh &amp; above the knee so shop https://t.co/qc7FuvGMzo before they're gone.",852,58,2019,62585118,910,0.0,285
164,Awww...Thank you!!! https://t.co/s9wAsFBDHB,1291,47,2019,62585118,1338,0.0,43
165,One of my favorite products from the line. You're going to love! https://t.co/GCPbNmpJ34,910,40,2019,62585118,950,0.0,88
166,Yes!!! https://t.co/mnsTp4fxKP,605,36,2019,62585118,641,0.0,30
167,Can't wait for you to try! Please let me know what you think when you receive your order! https://t.co/1lYbmZZLJC,737,39,2019,62585118,776,0.0,113
